year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2012,M25,TM,3,2,554050,170000,51.408106802,0.213549769,S,1525,374,354,259,1043,3439,6993
2012,M56,TM,M56 spur,14,344600,373500,53.255601957,-2.831861072,E,1189,298,286,169,517,3339,5798
2012,M56,TM,M56 spur,14,344600,373500,53.255601957,-2.831861072,W,1037,341,312,176,592,3139,5598
2012,M58,TM,1,3,342000,403255,53.52274748,-2.876305028,E,328,84,85,46,110,587,1240
2012,M58,TM,1,3,342000,403255,53.52274748,-2.876305028,W,331,100,84,42,84,667,1308
2012,M20,TM,10,11,608000,138750,51.110289652,0.970111908,E,497,83,59,227,2459,215,3539
2012,M20,TM,10,11,608000,138750,51.110289652,0.970111908,W,476,112,74,90,2187,560,3499
2012,M25,TM,11,10,505600,161200,51.340091266,-0.485357126,N,1773,304,374,339,2632,1280,6702
2012,M25,TM,11,10,505600,161200,51.340091266,-0.485357126,S,1486,332,400,337,2144,1816,6516
2012,M25,TM,16,15,504000,183357,51.539543957,-0.501816937,N,1474,361,427,394,3040,1171,6868
2012,M25,TM,16,15,504000,183357,51.539543957,-0.501816937,S,1882,254,490,315,2542,1620,7104
2012,M25,TM,20,21,510000,202901,51.71406567,-0.40920569,E,1760,348,327,301,945,2744,6424
2012,M25,TM,20,21,510000,202901,51.71406567,-0.40920569,W,1448,290,230,212,832,2518,5530
2012,M25,TM,LA Boundary,27,549300,198760,51.667786507,0.157493973,E,1861,235,237,476,4547,2359,9716
2012,M25,TM,LA Boundary,27,549300,198760,51.667786507,0.157493973,W,1778,217,219,498,3525,2456,8692
2012,M11,TM,LA Boundary,5,543480,194600,51.631922503,0.071691662,N,1190,242,269,129,229,1019,3078
2012,M11,TM,LA Boundary,5,543480,194600,51.631922503,0.071691662,S,986,249,268,86,170,1080,2839
2012,M11,TM,9,10,547270,245500,52.088262743,0.148088014,N,552,73,50,132,1170,881,2858
2012,M11,TM,9,10,547270,245500,52.088262743,0.148088014,S,383,59,45,159,1627,645,2918
2012,M65,PM,12,13,385261,437815,53.836378049,-2.225451778,N,662,23,105,17,234,169,1209
2012,M65,PM,12,13,385261,437815,53.836378049,-2.225451778,S,664,63,76,18,151,218,1188
2012,M54,TM,4,3,375900,308800,52.676362578,-2.357876566,E,578,79,203,0,356,1229,2445
2012,M54,TM,4,3,375900,308800,52.676362578,-2.357876566,W,635,169,170,13,250,1288,2525
2012,M20,TM,2,2,561000,159600,51.312740635,0.308687701,E,520,116,135,99,1508,897,3275
2012,M20,TM,2,2,561000,159600,51.312740635,0.308687701,W,567,128,126,77,1357,972,3228
2012,M56,TM,8,7,374250,385200,53.363040634,-2.388402649,E,572,109,91,75,420,881,2148
2012,M56,TM,8,7,374250,385200,53.363040634,-2.388402649,W,418,87,60,82,308,845,1800
2012,M18,TM,M1,M18 SPUR,448325,388413,53.390353183,-1.274827282,N,1621,110,153,162,1302,2693,6042
2012,M18,TM,M1,M18 SPUR,448325,388413,53.390353183,-1.274827282,S,1291,161,232,93,1168,2690,5635
2012,M4,TM,4,A408,507489,178674,51.496799532,-0.452955206,E,743,46,250,56,35,101,1231
2012,M4,TM,4,A408,507489,178674,51.496799532,-0.452955206,W,841,28,190,63,14,35,1172
2012,M3,TM,4,A331,486850,157970,51.314225053,-0.755249123,C,463,88,97,73,455,579,1754
2012,M42,TM,7A,8,419420,288660,52.495507497,-1.715386333,N,1140,300,342,161,911,2990,5844
2012,M42,TM,7A,8,419420,288660,52.495507497,-1.715386333,S,1285,271,274,166,696,3222,5914
2012,M621,TM,4,5,430550,431500,53.77894206,-1.537885661,N,505,96,211,54,409,398,1673
2012,M621,TM,4,5,430550,431500,53.77894206,-1.537885661,S,510,201,225,78,334,469,1816
2012,M42,TM,M42 split,Jn1 38,396790,273090,52.355864124,-2.048555687,E,1046,263,313,23,709,2560,4915
2012,M42,TM,M42 split,Jn1 38,396790,273090,52.355864124,-2.048555687,W,1065,308,269,34,779,2487,4943
2012,M6,TM,M42 slips,4A,417500,289930,52.506989163,-1.743599908,N,2421,145,189,130,725,4843,8453
2012,M6,TM,M42 slips,4A,417500,289930,52.506989163,-1.743599908,S,1644,150,204,201,617,3220,6036
2012,M18,TM,6,LA Boundary,468260,415000,53.627093231,-0.96934102,N,656,240,181,110,591,3822,5600
2012,M18,TM,6,LA Boundary,468260,415000,53.627093231,-0.96934102,S,602,231,151,109,613,3962,5668
2012,M621,TM,A650 SPUR,RD SPLIT,424290,428000,53.747812942,-1.633152525,C,165,60,36,21,100,167,548
2012,M621,TM,A62,SPUR,425000,427910,53.746970628,-1.62239379,C,325,100,88,60,257,241,1071
2012,M60,TM,8,7,378714,393628,53.438994541,-2.321896127,E,739,203,272,56,263,960,2493
2012,M60,TM,8,7,378714,393628,53.438994541,-2.321896127,W,847,168,263,54,249,1060,2642
2012,M40,TM,16,15,420080,267895,52.308807249,-1.706903651,E,906,156,127,180,1547,1500,4416
2012,M40,TM,16,15,420080,267895,52.308807249,-1.706903651,W,909,158,92,109,1582,1193,4044
2012,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785144329,-1.090704679,N,712,107,99,88,1190,520,2717
2012,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785144329,-1.090704679,S,535,82,50,168,1201,593,2628
2012,M40,TM,12,LA Boundary,440000,250000,52.146847833,-1.416854895,N,1589,177,69,207,970,2061,5073
2012,M40,TM,12,LA Boundary,440000,250000,52.146847833,-1.416854895,S,1519,165,99,209,1048,2062,5103
2012,M57,TM,5,6,340850,397200,53.468200855,-2.892504786,C,1388,291,259,225,1164,2117,5444
2012,M6,TM,M6 (32) North,M6 (32) South,354152,434703,53.806589314,-2.69768333,N,2344,198,257,238,975,1578,5590
2012,M6,TM,M6 (32) North,M6 (32) South,354152,434703,53.806589314,-2.69768333,S,2668,320,240,280,953,1611,6072
2012,M3,TM,11,12,446750,124854,51.021167287,-1.334845058,N,1342,285,191,343,1937,1072,5171
2012,M3,TM,11,12,446750,124854,51.021167287,-1.334845058,S,1391,270,237,215,1668,1416,5197
2012,M3,TM,9,10,449609,129438,51.062145251,-1.293460155,N,1083,203,161,306,1602,1376,4731
2012,M3,TM,9,10,449609,129438,51.062145251,-1.293460155,S,1095,182,136,192,1582,1491,4679
2012,M4,TM,25,24,335000,189300,51.598777053,-2.939835263,E,1846,173,110,268,1797,1201,5396
2012,M4,TM,25,24,335000,189300,51.598777053,-2.939835263,W,1062,158,82,262,1567,1059,4190
2012,M4,TM,35,LA Boundary,302800,180540,51.515393681,-3.402174199,E,858,158,182,185,979,717,3079
2012,M4,TM,35,LA Boundary,302800,180540,51.515393681,-3.402174199,W,798,148,185,86,845,774,2835
2012,M4,TM,49,48,257364,206767,51.74140312,-4.067273253,N,408,163,153,89,348,226,1386
2012,M4,TM,49,48,257364,206767,51.74140312,-4.067273253,S,480,112,119,67,393,240,1411
2012,M9,TM,3,2,304400,677800,55.983620319,-3.533795035,E,555,134,228,59,241,321,1540
2012,M9,TM,3,2,304400,677800,55.983620319,-3.533795035,W,474,140,224,37,274,311,1460
2012,M74,TM,9,8,277500,647800,55.708114759,-3.951131686,N,575,119,127,117,765,1509,3211
2012,M74,TM,9,8,277500,647800,55.708114759,-3.951131686,S,647,103,134,263,909,1434,3489
2012,M90,TM,5,6,312400,699100,56.176461839,-3.412606375,N,355,66,37,46,189,246,939
2012,M90,TM,5,6,312400,699100,56.176461839,-3.412606375,S,420,88,39,72,237,240,1096
2012,M90,TM,1,2,312450,683800,56.039049524,-3.406778228,N,1160,165,215,25,910,861,3337
2012,M90,TM,1,2,312450,683800,56.039049524,-3.406778228,S,989,147,204,12,655,669,2676
2012,M8,TM,13,12,263000,666600,55.873027809,-4.191178511,E,1287,317,237,114,458,495,2909
2012,M8,TM,13,12,263000,666600,55.873027809,-4.191178511,W,1354,247,211,132,448,615,3007
2012,M8,TM,23,22,256000,664200,55.849439964,-4.301682048,E,1562,233,239,141,606,521,3302
2012,M8,TM,23,22,256000,664200,55.849439964,-4.301682048,W,1580,291,281,86,535,698,3471
2012,M90,TM,10,A9,309000,722380,56.384908696,-3.475383612,N,543,106,55,78,295,479,1556
2012,M90,TM,10,A9,309000,722380,56.384908696,-3.475383612,S,549,130,65,66,300,456,1567
2012,M876,TM,M9,3,290000,685700,56.051478652,-3.767712815,E,444,162,166,23,102,497,1394
2012,M876,TM,M9,3,290000,685700,56.051478652,-3.767712815,W,377,176,172,35,109,362,1231
2012,M1,TM,5,6,512360,200200,51.689323083,-0.375929928,N,920,233,187,34,139,871,2384
2012,M1,TM,5,6,512360,200200,51.689323083,-0.375929928,S,834,156,239,74,95,754,2151
2012,M1,TM,10,10A,508985,218719,51.856429574,-0.418928813,N,270,53,74,31,70,205,703
2012,M1,TM,10,10A,508985,218719,51.856429574,-0.418928813,S,307,62,106,13,87,188,764
2012,M1,TM,19,20,455000,281500,52.428725959,-1.192534411,N,1078,335,500,70,1154,2949,6086
2012,M1,TM,19,20,455000,281500,52.428725959,-1.192534411,S,771,227,362,21,750,3153,5284
2012,M1,TM,LA Boundary,25,447291,333691,52.898590857,-1.298432035,N,1979,338,269,591,2813,2377,8366
2012,M1,TM,LA Boundary,25,447291,333691,52.898590857,-1.298432035,S,1695,311,245,645,2565,2764,8225
2012,M1,TM,29,30,445163,368973,53.215904148,-1.325128313,N,2022,396,342,360,3613,2989,9723
2012,M1,TM,29,30,445163,368973,53.215904148,-1.325128313,S,2007,415,275,394,3034,3511,9637
