year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,buses_and_coaches,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2008,M74,TM,19 (B725,18 (B723),314947,579000,55.098101077,-3.334400137,S,36,673,103,91,313,1701,1382,4263
2008,M74,TM,18 (B723),17 (B7068),313100,581900,55.12383257,-3.364222997,N,129,446,81,56,304,854,1743,3484
2008,M74,TM,18 (B723),17 (B7068),313100,581900,55.12383257,-3.364222997,S,200,634,108,48,346,1608,1229,3973
2008,M74,TM,17 (B7068),16 (B7076),311160,587400,55.172896179,-3.396359281,N,82,625,103,135,149,979,1785,3776
2008,M74,TM,17 (B7068),16 (B7076),311160,587400,55.172896179,-3.396359281,S,101,603,112,81,271,1734,1074,3875
2008,M77,TM,M77 Slip Lane,M77 Slip Lane,246454,644347,55.668277904,-4.442835383,N,239,738,80,114,65,498,179,1674
2008,M77,TM,M77 Slip Lane,M77 Slip Lane,246454,644347,55.668277904,-4.442835383,S,238,733,80,95,40,572,209,1729
2008,M77,TM,M77 Slip Lane,M77 Slip Lane,247749,645501,55.679045366,-4.422907108,N,242,757,78,58,88,472,142,1595
2008,M77,TM,M77 Slip Lane,M77 Slip Lane,247749,645501,55.679045366,-4.422907108,S,241,850,90,56,70,508,168,1742
2008,M77,TM,A77,M77,246664,644612,55.670723187,-4.439648035,N,5,58,3,2,8,25,12,108
2008,M77,TM,A77,M77,249226,647101,55.693870128,-4.40032092,N,4,30,14,28,0,1,12,85
2008,M77,TM,M77,A77,249341,647203,55.694821545,-4.398549214,S,26,27,12,8,14,6,19,86
2008,M77,TM,M77 Slip Lane,M77 Slip Lane,249338,647464,55.697163673,-4.398740464,N,231,713,119,94,108,518,187,1739
2008,M77,TM,M77 Slip Lane,M77 Slip Lane,249338,647464,55.697163673,-4.398740464,S,209,793,77,87,56,313,476,1802
2008,M77,TM,M77 Slip Lane,LA Boundary,249220,648720,55.708402385,-4.401307828,N,299,762,108,136,67,347,295,1715
2008,M77,TM,M77 Slip Lane,LA Boundary,249220,648720,55.708402385,-4.401307828,S,262,773,80,162,51,289,334,1689
2008,M77,TM,1,M8,256000,663540,55.843514717,-4.30133173,N,327,679,121,155,97,345,331,1728
2008,M77,TM,1,M8,256000,663540,55.843514717,-4.30133173,S,456,583,159,118,123,379,418,1780
2008,M74,TM,3,2,266000,662200,55.834365836,-4.141094579,E,87,766,240,259,107,371,229,1972
2008,M74,TM,3,2,266000,662200,55.834365836,-4.141094579,W,64,990,301,333,94,439,259,2416
2008,M74,TM,2,1,264600,662300,55.834872767,-4.163479868,E,72,694,132,83,68,194,299,1470
2008,M74,TM,2,1,264600,662300,55.834872767,-4.163479868,W,81,582,163,104,81,176,280,1386
2008,M8,TM,2,1,315000,671650,55.930376224,-3.362020654,E,166,1299,224,237,219,600,732,3311
2008,M8,TM,2,1,315000,671650,55.930376224,-3.362020654,W,141,1372,173,265,177,701,650,3338
2008,M8,TM,2,3,312550,672000,55.933080214,-3.40133397,E,164,686,128,277,36,251,1213,2591
2008,M8,TM,2,3,312550,672000,55.933080214,-3.40133397,W,190,900,346,357,114,301,1076,3094
2008,M74,TM,20 (B722),19 (B725,320600,574180,55.055736798,-3.244490999,N,138,426,62,36,440,1039,1528,3531
2008,M74,TM,20 (B722),19 (B725,320600,574180,55.055736798,-3.244490999,S,225,625,81,35,601,1650,1361,4353
2008,M77,TM,2,1,254000,661850,55.827741486,-4.332334451,N,302,1110,162,166,117,390,308,2253
2008,M77,TM,2,1,254000,661850,55.827741486,-4.332334451,S,304,1219,183,185,55,445,321,2408
2008,M77,TM,A77,B7087,252290,656280,55.77721725,-4.356583165,N,216,682,160,146,91,343,368,1790
2008,M77,TM,A77,B7087,252290,656280,55.77721725,-4.356583165,S,183,607,137,120,79,428,221,1592
2008,M90,TM,2,3,313340,688180,56.078552414,-3.393917255,N,267,840,141,117,211,515,429,2253
2008,M90,TM,2,3,313340,688180,56.078552414,-3.393917255,S,283,871,119,79,244,539,651,2503
2008,M90,TM,M90 main route,A92,313740,688680,56.083115766,-3.387654189,N,107,495,89,87,70,299,226,1266
2008,M90,TM,M90 main route,A92,313740,688680,56.083115766,-3.387654189,S,84,512,80,49,80,229,263,1213
2008,M77,TM,LA Boundary,M77 Slip Lane,250800,652020,55.738516526,-4.377986469,N,299,762,108,136,67,347,295,1715
2008,M77,TM,LA Boundary,M77 Slip Lane,250800,652020,55.738516526,-4.377986469,S,262,773,80,162,51,289,334,1689
2008,M77,TM,M77 north slips,M77 south slips,252331,653964,55.756438065,-4.354675839,N,95,297,61,56,43,191,220,868
2008,M77,TM,M77 north slips,M77 south slips,252331,653964,55.756438065,-4.354675839,S,102,263,30,28,35,156,220,732
2008,M77,TM,M77,A726,252392,654175,55.758350919,-4.353818879,S,43,234,40,201,26,42,55,598
2008,M77,TM,M77,A77,252344,654189,55.758461957,-4.354590649,N,37,148,52,37,26,35,71,369
2008,M77,TM,A77,M77,252264,653871,55.755582711,-4.355692118,N,48,235,50,24,31,90,65,495
2008,M62,TM,LA Boundary,8,356470,391070,53.414631206,-2.65637468,E,120,1613,161,315,137,1705,1775,5706
2008,M62,TM,LA Boundary,8,356470,391070,53.414631206,-2.65637468,W,103,1258,240,472,209,1389,1895,5463
2008,M62,TM,8,8,357770,391310,53.416894248,-2.636849756,E,97,1198,150,596,94,1387,1732,5157
2008,M62,TM,8,8,357770,391310,53.416894248,-2.636849756,W,76,1332,143,128,160,1246,1547,4556
2008,M62,TM,8,9,359080,391760,53.421042361,-2.617199623,E,225,1816,297,286,283,2049,1338,6069
2008,M62,TM,8,9,359080,391760,53.421042361,-2.617199623,W,255,1741,247,253,349,856,2360,5806
2008,M62,TM,7,LA Boundary,352500,390390,53.40817617,-2.715995767,E,120,1613,161,315,137,1705,1775,5706
2008,M62,TM,7,LA Boundary,352500,390390,53.40817617,-2.715995767,W,103,1258,240,472,209,1389,1895,5463
2008,M6,TM,11,11a,395480,307370,52.664028567,-2.06826784,N,168,1772,309,123,537,3236,2533,8510
2008,M6,TM,11,11a,395480,307370,52.664028567,-2.06826784,S,119,1566,225,81,546,2878,2142,7438
2008,M6,TM,11a,12,394080,308890,52.677679065,-2.088995872,N,149,1813,401,133,700,3759,2637,9443
2008,M6,TM,11a,12,394080,308890,52.677679065,-2.088995872,S,169,2004,264,146,712,3478,2478,9082
2008,M6(T),TM,11a,T8,395560,307570,52.665827178,-2.067087735,E,82,164,22,4,25,172,213,600
2008,M6(T),TM,11a,T8,395560,307570,52.665827178,-2.067087735,W,65,212,37,5,28,104,190,576
2008,M6(T),TM,T8,T7,396760,307740,52.667364177,-2.049345704,E,58,226,23,5,36,222,180,692
2008,M6(T),TM,T8,T7,396760,307740,52.667364177,-2.049345704,W,30,179,34,9,13,158,178,571
2008,M6(T),TM,T8,A460,396060,307370,52.664033215,-2.059692042,C,24,78,12,2,10,66,76,244
2008,M6(T),TM,T8,A460,395980,307580,52.665920441,-2.060877545,C,24,78,12,2,10,66,76,244
2008,M6(T),TM,T7,A5,398990,308270,52.672137915,-2.01637252,C,17,83,12,3,11,81,91,281
2008,M6(T),TM,T7,A5,398990,308340,52.672767191,-2.016372759,C,17,83,12,3,11,81,91,281
2008,M6(T),TM,T7,T6,400870,307435,52.664632182,-1.988571856,N,36,225,43,12,26,175,329,810
2008,M6(T),TM,T7,T6,400870,307435,52.664632182,-1.988571856,S,41,208,21,13,39,259,223,763
2008,M6(T),TM,New road,T6,404900,307483,52.665043095,-1.928983321,E,2,30,4,1,0,6,6,47
2008,M6(T),TM,New road,T6,404900,307483,52.665043095,-1.928983321,W,3,27,5,0,2,9,6,49
2008,M6(T),TM,T6,T5,407990,305860,52.650416785,-1.883332773,N,39,205,32,7,34,220,178,676
2008,M6(T),TM,T6,T5,407990,305860,52.650416785,-1.883332773,S,42,227,23,10,48,276,160,744
2008,M6(T),TM,A5127,T5,411470,305310,52.645410783,-1.831913057,N,2,18,4,0,0,16,11,49
2008,M6(T),TM,T5,T4,412150,305105,52.643553243,-1.821870461,N,70,150,26,13,26,166,236,617
2008,M6(T),TM,T5,T4,412150,305105,52.643553243,-1.821870461,S,57,192,24,11,36,238,179,680
2008,M6(T),TM,T5,A5,413140,304620,52.639170394,-1.807258508,E,3,38,2,1,17,33,21,112
2008,M6(T),TM,T5,A5,413140,304620,52.639170394,-1.807258508,W,3,42,2,3,7,33,17,104
2008,M6(T),TM,T4,LA Boundary,413630,302200,52.617403395,-1.8001166,N,81,209,23,7,30,165,222,656
2008,M6(T),TM,T4,LA Boundary,413630,302200,52.617403395,-1.8001166,S,108,158,26,9,17,163,258,631
2008,M6(T),TM,A446,LA Boundary,414170,298770,52.586554976,-1.79228649,N,81,209,23,7,30,165,222,656
2008,M6(T),TM,A446,LA Boundary,414170,298770,52.586554976,-1.79228649,S,108,158,26,9,17,163,258,631
2008,M6(T),TM,LA Boundary,A446,415200,297690,52.576818459,-1.777133213,N,72,160,16,6,30,358,149,719
2008,M6(T),TM,LA Boundary,A446,415200,297690,52.576818459,-1.777133213,S,101,152,25,5,27,278,281,768
