year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2003,M6,TM,31,31A,357200,432180,53.784174544,-2.651051461,N,1967,347,322,358,1515,1250,5759
2003,M6,TM,31,31A,357200,432180,53.784174544,-2.651051461,S,1819,269,294,479,1538,1043,5442
2003,M65,TM,M61 (9),3,362000,424590,53.716332436,-2.577270373,E,1409,117,374,116,490,198,2704
2003,M65,TM,M61 (9),3,362000,424590,53.716332436,-2.577270373,W,1389,120,336,154,599,294,2892
2003,M65,TM,3,LA Boundary,364000,424490,53.715575897,-2.546955401,e,954,137,219,228,499,557,2594
2003,M65,TM,3,LA Boundary,364000,424490,53.715575897,-2.546955401,w,947,115,196,227,454,454,2393
2003,M65,TM,5,LA Boundary,371000,426000,53.72958491,-2.441036251,E,1084,174,203,224,426,275,2386
2003,M65,TM,5,LA Boundary,371000,426000,53.72958491,-2.441036251,W,1275,158,225,151,484,326,2619
2003,M65,TM,M65 slip road,6,371530,429000,53.756577561,-2.433280653,N,567,178,201,146,250,350,1692
2003,M65,TM,M65 slip road,6,371530,429000,53.756577561,-2.433280653,S,649,184,189,156,259,340,1777
2003,M65,TM,M65 (6),M65 slip road,371200,428800,53.754761805,-2.43826684,N,259,61,44,54,72,76,566
2003,M65,TM,M65 (6),M65 slip road,371200,428800,53.754761805,-2.43826684,S,260,57,48,41,84,81,571
2003,M65,TM,M65 (6),6,371100,429010,53.756643676,-2.439803142,E,462,50,33,33,67,56,701
2003,M65,TM,M65 (6),6,371100,429010,53.756643676,-2.439803142,W,511,38,22,39,70,54,734
2003,M1,TM,43,44,433000,429605,53.761761492,-1.500910474,N,640,145,143,315,1047,940,3230
2003,M1,TM,43,44,433000,429605,53.761761492,-1.500910474,S,962,176,147,346,1129,930,3690
2003,M1,TM,44,45,434500,430720,53.771685869,-1.478034125,N,871,167,172,316,1543,715,3784
2003,M1,TM,44,45,434500,430720,53.771685869,-1.478034125,S,1118,172,189,399,1640,806,4324
2003,M1,TM,45,46,437000,431030,53.774300974,-1.44006812,N,918,212,184,316,1064,1082,3776
2003,M1,TM,45,46,437000,431030,53.774300974,-1.44006812,S,1183,200,224,479,1226,917,4229
2003,M1,TM,46,47,439900,434200,53.802577793,-1.395658989,E,1036,150,261,372,1154,856,3829
2003,M1,TM,46,47,439900,434200,53.802577793,-1.395658989,W,928,178,209,420,1079,1036,3850
2003,M65,TM,4,5,370000,424700,53.717844023,-2.456066385,E,1477,225,286,235,622,406,3251
2003,M65,TM,4,5,370000,424700,53.717844023,-2.456066385,W,1636,216,312,283,581,392,3420
2003,M65,TM,M6 (29),M61 (9),358000,424800,53.71791237,-2.637904742,E,914,124,114,147,326,341,1966
2003,M65,TM,M6 (29),M61 (9),358000,424800,53.71791237,-2.637904742,W,1076,121,119,179,381,399,2275
2003,M65,TM,1A / A6,M6 (29),355900,424740,53.717199431,-2.669715177,E,541,75,84,66,170,80,1016
2003,M65,TM,1A / A6,M6 (29),355900,424740,53.717199431,-2.669715177,W,669,79,105,71,210,130,1264
2003,M6,TM,29,29A,356600,424730,53.717168391,-2.659107609,N,1104,161,205,190,1044,1131,3835
2003,M6,TM,29,29A,356600,424730,53.717168391,-2.659107609,S,1008,104,99,440,1163,619,3433
2003,M65,PA,M65,M65,368410,424410,53.7151434,-2.480128967,N,339,47,88,37,17,37,565
