year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,buses_and_coaches,all_HGVs,2_axle,3_axle,4_axle,5_axle,6_axle,7_axle,Mean GVW
2023,M60,TM,9,8,377535,395000,53.451276,-2.3397424,S,56,3321,825,270,255,755,1206,10,28776.98283649503
2023,M1,TM,LA boundary,35A,436124,397533,53.473296,-1.4572339,N,123,6881,1237,284,269,3981,1098,12,28346.616625490482
2023,M1,TM,LA boundary,35A,436124,397533,53.473296,-1.4572339,S,117,6963,1233,168,318,4058,1172,13,28503.090634875036
2023,M65,PM,13,A6068,386000,439051,53.847506,-2.214279,E,24,851,273,105,95,158,216,3,24507.443529411765
2023,M65,PM,13,A6068,386000,439051,53.847506,-2.214279,W,24,811,282,102,92,153,180,3,23952.17487684729
2023,M42,TM,M42,3A,413000,272306,52.348673,-1.810578,C,222,8452,1911,427,442,993,4667,11,32214.238788309074
2023,M42,TM,LA Boundary,4,414360,275000,52.372859,-1.7904983,N,182,7134,1655,375,372,764,3961,8,31921.401681850035
2023,M42,TM,LA Boundary,4,414360,275000,52.372859,-1.7904983,S,188,6952,1531,338,366,892,3816,10,32172.941464116207
2023,M40,TM,8 / A418,M40 spur,462800,204700,51.737498,-1.0919507,E,77,3540,1156,167,136,820,1260,2,27707.451284947754
2023,M40,TM,8 / A418,M40 spur,462800,204700,51.737498,-1.0919507,W,65,3207,1079,187,136,596,1207,1,27660.765127885214
2023,M40,TM,13,12,434552,257557,52.215151,-1.4957011,E,106,4577,1170,161,173,788,2279,5,31155.711975524475
2023,M40,TM,13,12,434552,257557,52.215151,-1.4957011,W,109,5325,1506,194,206,865,2549,4,30447.73459804658
2023,M1,TM,23A,24,447261,325999,52.829451,-1.2999913,N,81,9568,1678,426,541,2684,4230,10,31852.323022259377
2023,M1,TM,23A,24,447261,325999,52.829451,-1.2999913,S,88,10370,1818,461,587,2909,4584,11,31677.65014464802
2023,M60,TM,27,26A,390675,391450,53.419766,-2.1417765,E,79,2723,923,150,189,508,948,5,27039.133676092544
2023,M60,TM,27,26A,390675,391450,53.419766,-2.1417765,W,76,2849,827,205,185,868,757,6,26858.703651685395
2023,M57,TM,4,5,341500,396700,53.463778,-2.8826212,E,35,2947,507,163,162,241,1868,6,34290.509670851716
2023,M57,TM,4,5,341500,396700,53.463778,-2.8826212,W,57,2588,499,120,167,319,1478,6,32886.216299729625
2023,M45,TM,A45T,A45T,447697,271022,52.335217,-1.3014189,E,17,1027,315,55,60,179,417,2,28692.672178988327
2023,M45,TM,A45T,A45T,447697,271022,52.335217,-1.3014189,W,14,1089,336,63,77,187,425,2,28298.36972477064
2023,M4,TM,26,25A,330836,189830,51.603043,-3.0000482,E,66,4220,707,233,245,591,2438,5,33442.48542308604
2023,M4,TM,26,25A,330836,189830,51.603043,-3.0000482,W,56,3926,723,156,151,358,2535,5,34440.33121181263
2023,M4,TM,LA Boundary,29,324000,183800,51.547953,-3.0974273,E,45,3403,664,209,205,561,1759,5,32043.389362327358
2023,M4,TM,LA Boundary,29,324000,183800,51.547953,-3.0974273,W,37,3329,689,179,210,905,1341,6,30427.454054054055
2023,M4,TM,41 mid-junction,40,276513,190373,51.598622,-3.7842846,E,86,2245,459,173,202,377,1028,6,30518.798218262807
2023,M4,TM,41 mid-junction,40,276513,190373,51.598622,-3.7842846,W,44,2158,440,141,165,316,1088,6,31547.078849721707
2023,M4,TM,45,44,270137,197744,51.663426,-3.8790246,E,44,2114,494,169,182,318,946,6,30086.597635933806
2023,M4,TM,45,44,270137,197744,51.663426,-3.8790246,W,55,2032,519,160,158,270,918,6,29822.442146725753
2023,M4,TM,42 western spur,42 eastern spur,272740,195000,51.639363,-3.8404108,C,134,6079,1284,309,370,1314,2794,10,31125.630817299785
2023,M8,TM,5,LA Boundary,287529,663975,55.855806,-3.7982942,E,145,3190,679,240,222,982,1062,5,28940.425705329155
2023,M8,TM,5,LA Boundary,287529,663975,55.855806,-3.7982942,W,114,2966,668,248,232,873,940,5,28594.31995954147
2023,M9,TM,10,11,277600,696100,56.14185,-3.9714461,N,41,1562,312,136,63,116,935,1,33199.5009596929
2023,M9,TM,10,11,277600,696100,56.14185,-3.9714461,S,42,1718,380,113,85,144,994,2,32280.701979045403
2023,M74,TM,5,4,271021,659206,55.80885,-4.0595643,N,203,4067,974,235,451,1494,904,9,26996.69486107696
2023,M74,TM,5,4,271021,659206,55.80885,-4.0595643,S,215,4594,942,519,246,1795,1086,5,27875.14848682778
2023,M80,TM,LA boundary,M80 spur to A91/A872,280380,686200,56.053658,-3.9222984,N,39,1522,204,87,59,184,985,3,35607.39290407359
2023,M80,TM,LA boundary,M80 spur to A91/A872,280380,686200,56.053658,-3.9222984,S,46,1720,327,122,108,253,907,2,32036.39790575916
2023,M8,TM,9,M73,268300,665120,55.861216,-4.1058172,E,203,2300,746,184,191,567,607,6,26116.077792264234
2023,M8,TM,9,M73,268300,665120,55.861216,-4.1058172,W,212,2037,662,87,104,435,743,5,28067.73870333988
2023,M8,TM,14,13,261800,666050,55.867746,-4.2100609,E,362,2919,1374,187,207,678,466,6,22019.871830020562
2023,M8,TM,14,13,261800,666050,55.867746,-4.2100609,W,438,3714,1712,326,234,640,794,8,22602.592622509423
2023,M8,TM,18,17,257950,666000,55.866177,-4.2715055,N,68,3792,1458,318,256,1104,647,10,23852.121276034803
2023,M8,TM,18,17,257950,666000,55.866177,-4.2715055,S,33,1353,543,100,89,384,232,4,23169.850591715975
2023,M8,TM,24,23,255340,664220,55.84942,-4.3122252,E,280,2731,652,297,217,272,1283,9,29583.672161172162
2023,M8,TM,24,23,255340,664220,55.84942,-4.3122252,W,303,2879,741,258,235,537,1098,9,28696.689020152884
2023,M90,TM,9,10,313270,719340,56.358407,-3.4052476,N,104,1506,488,155,137,306,417,4,25934.693430656935
2023,M90,TM,9,10,313270,719340,56.358407,-3.4052476,S,109,1764,629,196,147,366,422,4,24552.014739229024
2023,M1,TM,6A,7,510745,205944,51.741267,-0.39745994,N,146,11428,2548,509,610,2480,5269,11,31237.49619322657
2023,M1,TM,6A,7,510745,205944,51.741267,-0.39745994,S,136,10982,2129,536,500,2319,5487,11,32190.574849754143
2023,M1,TM,10,LA Boundary,505724,222052,51.88701,-0.46524099,N,107,10964,1809,597,667,2241,5636,13,32790.67627474231
2023,M1,TM,10,LA Boundary,505724,222052,51.88701,-0.46524099,S,99,11136,1649,504,660,2279,6029,14,33635.287831163
2023,M1,TM,15A,16,471749,257564,52.211633,-0.95134198,E,183,9345,1116,352,548,3168,4155,7,32980.425101647765
2023,M1,TM,15A,16,471749,257564,52.211633,-0.95134198,W,178,9724,1201,400,603,3232,4282,7,32731.153110539846
2023,M1,TM,20,21,454443,298914,52.585315,-1.1978817,N,132,7602,1007,256,406,1432,4490,11,34707.879242304654
2023,M1,TM,20,21,454443,298914,52.585315,-1.1978817,S,156,7673,779,211,455,2066,4153,10,34604.858352879855
2023,M1,TM,LA Boundary,31,447354,382836,53.340314,-1.2902597,N,125,10110,1319,393,635,2154,5597,11,34208.31229597388
2023,M1,TM,LA Boundary,31,447354,382836,53.340314,-1.2902597,S,139,11082,2184,661,713,1770,5743,9,32028.01416967509
2023,M1,TM,35A,36,435700,398200,53.47932,-1.4635459,N,63,4437,925,228,250,727,2300,9,32064.288578508673
2023,M1,TM,35A,36,435700,398200,53.47932,-1.4635459,S,84,4621,921,227,214,1921,1330,8,29433.718892014716
2023,M1,TM,40,LA Boundary,429500,423000,53.702605,-1.5546268,N,86,6559,1669,345,321,776,3441,8,31243.791158536584
2023,M1,TM,40,LA Boundary,429500,423000,53.702605,-1.5546268,S,102,7216,1738,475,395,654,3946,9,31620.314119440212
2023,M3,TM,3,2,496556,164547,51.371782,-0.61424584,E,160,4212,1028,114,315,1012,1735,8,30228.230056980057
2023,M3,TM,3,2,496556,164547,51.371782,-0.61424584,W,138,4285,1057,105,256,1084,1775,8,30347.58366394399
2023,M4,TM,LA Boundary,LA Boundary,498500,178000,51.492375,-0.58258999,E,225,3976,993,244,332,618,1778,10,29908.7879245283
2023,M4,TM,LA Boundary,LA Boundary,498500,178000,51.492375,-0.58258999,W,215,3737,1043,263,294,565,1563,10,28785.59015516319
2023,M4,TM,LA Boundary,10,473489,169100,51.416164,-0.94461967,E,224,4839,1432,228,361,864,1943,9,28745.74922472607
2023,M4,TM,LA Boundary,10,473489,169100,51.416164,-0.94461967,W,188,4684,1447,166,346,819,1896,9,28616.272261370916
2023,M4,TM,LA Boundary,15,417314,181264,51.530023,-1.7518008,E,126,4211,561,171,318,1570,1583,8,31731.283543101403
2023,M4,TM,LA Boundary,15,417314,181264,51.530023,-1.7518008,W,98,4091,649,166,322,1350,1598,8,31367.85536281456
2023,M4,TM,21,20 / M5,361000,185020,51.5627,-2.5640088,C,180,8187,1729,416,499,1769,3762,13,30999.909013190034
2023,M5,TM,2,1,400000,289650,52.504748,-2.0014296,E,47,7266,2141,378,389,1119,3233,7,29557.199119306453
2023,M5,TM,2,1,400000,289650,52.504748,-2.0014296,W,44,6238,1870,267,326,833,2936,6,29907.64555947419
2023,M5,TM,LA Boundary,13,369896,195001,51.652987,-2.4365399,N,142,4602,811,180,254,1003,2348,6,32684.722946544982
2023,M5,TM,LA Boundary,13,369896,195001,51.652987,-2.4365399,S,113,4042,692,154,202,703,2285,5,33784.09156149468
2023,M5,TM,Junction 19 M5,LA Boundary,351300,176000,51.480847,-2.7026811,E,107,5647,955,368,316,1855,2148,7,30673.392458842274
2023,M5,TM,Junction 19 M5,LA Boundary,351300,176000,51.480847,-2.7026811,W,88,5183,817,295,243,1703,2117,8,31782.495851823267
2023,M6,TM,8 E,7,404000,294800,52.551032,-1.9424399,C,61,23354,5276,1211,1299,3211,12321,37,31772.713722971526
2023,M6,TM,9,10,399200,297400,52.574418,-2.0132368,N,102,13666,3225,660,679,1875,7211,16,31701.482145470512
2023,M6,TM,9,10,399200,297400,52.574418,-2.0132368,S,110,13241,2869,597,614,1602,7543,16,32831.37512272487
2023,M6,TM,14,15,385576,338210,52.941085,-2.2160778,N,147,8905,1897,352,339,1411,4901,4,32721.766846361184
2023,M6,TM,14,15,385576,338210,52.941085,-2.2160778,S,153,9382,1911,245,370,1536,5315,3,33312.89243070362
2023,M6,TM,19,M56(9),369300,381300,53.327719,-2.462403,E,105,9317,1128,362,546,2126,5147,7,34393.26309574925
2023,M6,TM,19,M56(9),369300,381300,53.327719,-2.462403,W,71,9476,1497,194,515,5741,1521,8,28652.659349936683
2023,M6,TM,32,33,351170,441700,53.869199,-2.7440752,N,83,4153,607,136,208,964,2234,5,33745.53972075108
2023,M6,TM,32,33,351170,441700,53.869199,-2.7440752,S,59,4517,405,97,82,894,3037,3,36792.550686144314
2023,M6,TM,36,37,357000,488300,54.288507,-2.6620553,N,5,3285,302,107,120,786,1967,3,35638.94703196347
2023,M6,TM,36,37,357000,488300,54.288507,-2.6620553,S,3,3771,410,137,174,812,2233,5,35547.2795014585
2023,M18,TM,M18 SPUR,1,449400,390500,53.40901,-1.2583386,N,65,7505,891,290,549,2824,2938,15,32135.42919941388
2023,M18,TM,M18 SPUR,1,449400,390500,53.40901,-1.2583386,S,96,7194,854,319,575,2490,2940,17,32314.95677553857
2023,M18,TM,5,6,466900,412700,53.606597,-0.99039475,N,15,6476,770,149,320,435,4795,8,36989.029952138335
2023,M18,TM,5,6,466900,412700,53.606597,-0.99039475,S,19,6291,436,253,115,340,5142,4,39012.752464228935
2023,M20,TM,6,7,577000,157700,51.290924,0.53708774,E,138,5714,978,213,313,2858,1342,10,29370.312390619532
2023,M20,TM,6,7,577000,157700,51.290924,0.53708774,W,178,5542,921,193,376,2765,1276,12,29202.76998015515
2023,M23,TM,Junction 9A M23,Junction 9 M23,529500,141700,51.159904,-0.14946451,E,135,612,202,55,91,79,180,4,24823.425531914894
2023,M23,TM,Junction 9A M23,Junction 9 M23,529500,141700,51.159904,-0.14946451,W,136,584,204,50,95,74,158,4,24799.864957264956
2023,M27,TM,2,3,435000,116400,50.945981,-1.5031724,E,134,2302,601,204,197,437,858,5,28098.480886185924
2023,M27,TM,2,3,435000,116400,50.945981,-1.5031724,W,123,1936,441,201,163,450,675,5,28754.591214470285
2023,M40,TM,3,2,493000,189660,51.598117,-0.65871047,E,196,5251,1940,341,269,838,1856,7,26574.190630356123
2023,M40,TM,3,2,493000,189660,51.598117,-0.65871047,W,208,5417,2125,369,329,871,1716,7,25800.6492523537
2023,M53,TM,2,1,328000,390800,53.40908,-3.0845767,N,87,1392,400,63,109,419,397,5,27420.844221105526
2023,M53,TM,2,1,328000,390800,53.40908,-3.0845767,S,54,1478,250,77,105,486,555,4,30874.117129316182
2023,M55,TM,1,M6(J32),353438,434376,53.803585,-2.7084749,E,83,1937,686,136,220,597,291,7,23917.446566855964
2023,M55,TM,1,M6(J32),353438,434376,53.803585,-2.7084749,W,103,2272,651,136,261,428,787,10,27822.39375274967
2023,M56,TM,7,LA Boundary,377000,384580,53.357594,-2.3470346,E,120,3689,830,160,199,195,2296,9,33336.918948224455
2023,M56,TM,7,LA Boundary,377000,384580,53.357594,-2.3470346,W,136,3906,831,180,313,734,1838,9,31174.000256081945
2023,M56,TM,12,LA Boundary,354000,379770,53.312856,-2.691885,E,74,5528,1098,254,637,1596,1939,5,29709.661240730693
2023,M56,TM,12,LA Boundary,354000,379770,53.312856,-2.691885,W,62,5342,844,103,208,1627,2551,8,32926.39224864257
2023,M58,TM,5,LA Boundary,352200,404340,53.533526,-2.7226356,E,24,2306,346,140,128,237,1450,5,34322.64960971379
2023,M58,TM,5,LA Boundary,352200,404340,53.533526,-2.7226356,W,25,2392,317,157,141,255,1517,5,34641.55643812709
2023,M61,TM,8,9,358621,420005,53.674865,-2.6278534,N,29,2907,532,285,240,322,1522,7,31547.197386519943
2023,M61,TM,8,9,358621,420005,53.674865,-2.6278534,S,37,3260,692,258,282,390,1630,8,31297.46165644172
2023,M62,TM,LA Boundary,7,349100,389550,53.400307,-2.7670004,E,83,4138,355,206,288,1663,1613,14,32693.599661754048
2023,M62,TM,LA Boundary,7,349100,389550,53.400307,-2.7670004,W,71,4234,402,271,328,1708,1511,16,31880.135269121813
2023,M60,TM,13,12,374900,399500,53.491603,-2.3797801,N,165,10598,2175,351,536,3968,3543,27,30094.197264150942
2023,M60,TM,13,12,374900,399500,53.491603,-2.3797801,S,207,9657,1599,662,600,1256,5522,18,33267.85357771565
2023,M62,TM,LA Boundary,26,417000,424810,53.719427,-1.7438687,N,69,8213,1453,417,399,2625,3311,7,31168.894422795907
2023,M62,TM,LA Boundary,26,417000,424810,53.719427,-1.7438687,S,85,8293,1478,473,309,1565,4462,7,33093.53074511695
2023,M62,TM,35 - M18,36 - Goole,470000,422757,53.696572,-0.94129081,E,35,5300,775,214,325,710,3268,7,34576.13870541612
2023,M62,TM,35 - M18,36 - Goole,470000,422757,53.696572,-0.94129081,W,43,5138,869,209,322,786,2945,7,33500.58213312573
2023,M69,TM,1,2,445000,291900,52.523126,-1.3381934,E,49,2643,498,134,245,544,1214,8,31042.148316307226
2023,M69,TM,1,2,445000,291900,52.523126,-1.3381934,W,43,2473,495,148,257,442,1123,8,30921.625960372017
2023,M180,TM,3,4,489000,406000,53.54311,-0.6583866,E,16,4840,342,186,119,835,3355,3,37495.413842975206
2023,M180,TM,3,4,489000,406000,53.54311,-0.6583866,W,12,4526,341,178,107,647,3250,3,37641.12704374724
2023,M53,TM,7,6,338000,378000,53.295313,-2.9316555,E,51,2305,373,124,152,494,1158,6,32593.993498049414
2023,M53,TM,7,6,338000,378000,53.295313,-2.9316555,W,36,2148,360,158,133,267,1225,5,33040.90502793296
2023,M5,TM,26,25,317779,120037,50.973855,-3.1724446,E,53,3376,717,187,319,717,1431,6,30470.79982232751
2023,M5,TM,26,25,317779,120037,50.973855,-3.1724446,W,54,3021,642,202,279,503,1389,6,30892.152598477325
2023,M25,TM,23,24,526053,199950,51.684171,-0.17803087,E,218,13973,4232,703,678,1790,6553,16,29646.47036931005
2023,M25,TM,23,24,526053,199950,51.684171,-0.17803087,W,158,10653,1759,102,775,2266,5718,34,33516.55838182842
2023,M66,TM,LA Boundary,LA Boundary,382000,409900,53.585373,-2.2733714,N,117,2866,876,186,304,451,1042,9,27624.967921896794
2023,M66,TM,LA Boundary,LA Boundary,382000,409900,53.585373,-2.2733714,S,111,2946,707,207,378,866,778,10,27158.031228784792
2023,M20,TM,2,3,561999,159233,51.309158,0.32284238,E,33,2995,387,81,185,2005,333,3,28679.976953907815
2023,M20,TM,2,3,561999,159233,51.309158,0.32284238,W,22,3103,284,63,178,2226,349,4,29382.311855670105
2023,M25,TM,13,14,503259,174760,51.462405,-0.51501118,N,89,9955,3613,807,807,2369,2340,21,24816.327508285627
2023,M25,TM,13,14,503259,174760,51.462405,-0.51501118,S,96,7678,1990,385,586,1851,2844,21,29011.86531197082
2023,M4,TM,2,1,518773,178378,51.491882,-0.29057681,E,432,1260,849,82,106,83,135,5,17293.254761904762
2023,M4,TM,2,1,518773,178378,51.491882,-0.29057681,W,441,1465,1013,104,110,84,151,5,16842.3142467621
2023,M42,TM,5,6,419000,280400,52.421264,-1.7220401,N,136,8760,2061,416,482,1873,3920,9,30513.852984819085
2023,M42,TM,5,6,419000,280400,52.421264,-1.7220401,S,135,8033,1931,315,469,1876,3432,10,30485.60077181626
2023,M67,TM,1,2,393000,395700,53.458003,-2.1068889,E,19,1447,435,76,134,245,553,4,28194.465100207326
2023,M67,TM,1,2,393000,395700,53.458003,-2.1068889,W,28,1577,511,114,157,249,542,4,26799.00634115409
2023,M20,TM,12,13,620400,137600,51.095333,1.1462786,E,44,2480,246,62,112,1712,345,4,29676.79322853688
2023,M20,TM,12,13,620400,137600,51.095333,1.1462786,W,31,2236,287,56,105,1651,134,3,28400.818425760288
2023,M40,TM,8,7,465125,203337,51.72498,-1.0585401,E,209,3891,1252,158,188,865,1425,4,28121.097379239465
2023,M40,TM,8,7,465125,203337,51.72498,-1.0585401,W,184,3949,1379,205,175,774,1413,3,27304.513800962268
2023,M5,TM,23,22,332748,146200,51.211028,-2.964158,N,157,4100,696,247,277,1317,1559,6,30674.066552901022
2023,M5,TM,23,22,332748,146200,51.211028,-2.964158,S,142,3772,684,239,255,1182,1406,6,30187.841728525982
2023,M60,TM,1,27,389600,390850,53.414352,-2.1579316,E,49,3262,883,350,257,763,1000,9,26973.537400367873
2023,M60,TM,1,27,389600,390850,53.414352,-2.1579316,W,39,3357,874,136,422,860,1050,18,27929.932738095238
2023,M25,TM,5,4,550570,159799,51.31738,0.15923701,N,77,4487,1078,338,322,370,2367,12,30956.589257856027
2023,M25,TM,5,4,550570,159799,51.31738,0.15923701,S,70,3973,893,269,288,388,2125,12,31488.68100628931
2023,M25,TM,10,9,515307,158630,51.315106,-0.34689072,E,217,6983,1257,419,464,1784,3050,10,31450.94115120275
2023,M25,TM,10,9,515307,158630,51.315106,-0.34689072,W,253,7445,1446,193,335,528,4931,12,34600.22740094023
2023,M25,TM,19,20,507421,199705,51.685838,-0.4475039,N,39,7127,1607,428,594,1148,3337,14,30679.329124579126
2023,M25,TM,19,20,507421,199705,51.685838,-0.4475039,S,63,7923,1583,477,542,1098,4203,20,32151.117253565568
2023,M65,TM,7,8,377648,431467,53.779049,-2.3406713,E,68,1659,446,121,139,336,613,5,28474.209036144577
2023,M65,TM,7,8,377648,431467,53.779049,-2.3406713,W,90,1622,363,160,145,250,699,5,29656.993834771885
2023,M54,TM,2,1,392250,304500,52.638189,-2.1159577,E,23,3980,984,267,301,452,1967,10,30754.33584526501
2023,M54,TM,2,1,392250,304500,52.638189,-2.1159577,W,25,4208,1043,242,269,453,2191,9,31123.99667221298
2023,M27,TM,LA Boundary,7,447600,115030,50.932762,-1.3240105,E,116,3050,1010,171,268,320,1271,11,28229.11209439528
2023,M27,TM,LA Boundary,7,447600,115030,50.932762,-1.3240105,W,109,3192,1094,120,256,469,1241,12,27773.961466165412
2023,M40,TM,1A,1,503151,185758,51.561279,-0.51335102,E,113,3402,1348,220,407,379,1032,17,24867.334704672347
2023,M40,TM,1A,1,503151,185758,51.561279,-0.51335102,W,155,4037,1644,222,480,465,1207,22,24868.37698019802
2023,M25,TM,9,9,517000,157701,51.306411,-0.32291407,N,154,6140,1252,249,327,1724,2580,8,30910.092508143323
2023,M25,TM,9,9,517000,157701,51.306411,-0.32291407,S,154,5332,986,274,265,1733,2068,7,30768.5582223889
2023,M5,TM,5,M42 (4A) Southern feeder,393557,269034,52.319369,-2.095946,N,95,8208,1776,400,304,815,4907,6,32934.25255847953
2023,M5,TM,5,M42 (4A) Southern feeder,393557,269034,52.319369,-2.095946,S,101,7365,1491,307,255,908,4398,5,33406.71442151005
2023,M27,TM,LA Boundary,5,443545,116810,50.949087,-1.3814983,E,101,2996,758,262,328,830,807,10,27148.065776293824
2023,M27,TM,LA Boundary,5,443545,116810,50.949087,-1.3814983,W,88,3236,840,286,345,788,966,11,27213.360321384425
2023,M57,TM,3,A526,343240,392920,53.429996,-2.8557325,N,10,69,47,10,3,2,7,0,16855.217391304348
2023,M57,TM,3,A526,343240,392920,53.429996,-2.8557325,S,11,86,56,14,8,5,3,0,15339.360465116279
2023,M25,TM,5,A421,549793,156000,51.283449,0.14650256,N,67,1364,480,60,119,583,116,5,23565.14306676449
2023,M25,TM,5,A421,549793,156000,51.283449,0.14650256,S,45,1290,449,38,117,550,132,5,24317.967467079783
2023,M20,TM,2,A20,561680,159170,51.308683,0.31824112,N,1,439,94,27,53,77,186,2,29723.49430523918
2023,M4,TM,5,4B / M25,503000,178180,51.493192,-0.51774197,E,334,5455,1972,315,409,776,1968,15,26711.80403299725
2023,M4,TM,5,4B / M25,503000,178180,51.493192,-0.51774197,W,320,5236,2069,206,378,858,1712,14,25874.09967538667
2023,M62,TM,SPUR,M62,468201,421400,53.684614,-0.96883065,C,23,6699,629,348,273,671,4770,7,36806.05300089579
2023,M40,TM,14,13,430000,260770,52.244302,-1.5620398,E,162,4406,1081,134,171,718,2296,6,31863.690422151612
2023,M40,TM,14,13,430000,260770,52.244302,-1.5620398,W,108,5179,1392,234,201,824,2523,5,30826.229194825257
2023,M25,TM,31,30,557594,179867,51.495782,0.26885479,N,37,7120,1065,152,342,3651,1906,4,30429.529634831462
2023,M25,TM,31,30,557594,179867,51.495782,0.26885479,S,40,6686,899,286,223,2285,2987,6,33054.879898294945
2023,M3,TM,10,11,448860,127450,51.044333,-1.3044152,E,200,5182,933,99,230,157,3753,10,35625.8927055191
2023,M3,TM,10,11,448860,127450,51.044333,-1.3044152,W,168,5094,1007,247,255,550,3029,8,33288.399529042385
2023,M3,TM,Junction 5 M3,Junction 4A M3,477372,155190,51.290597,-0.89181381,E,41,3197,546,213,218,903,1312,5,30907.79793556459
2023,M3,TM,Junction 5 M3,Junction 4A M3,477372,155190,51.290597,-0.89181381,W,37,2916,625,157,202,728,1200,5,30508.017140898184
2023,M40,TM,M40 (3A),M42 (3A),413170,272370,52.349244,-1.8080798,N,6,3521,898,222,149,488,1762,3,30578.948324815447
2023,M40,TM,M40 (3A),M42 (3A),413170,272370,52.349244,-1.8080798,S,6,3487,889,220,147,484,1745,3,30815.932912844037
2023,M4,TM,27,26,328562,188186,51.58798,-3.0325414,E,206,4327,996,164,278,1442,1443,5,29331.597735674677
2023,M4,TM,27,26,328562,188186,51.58798,-3.0325414,W,177,4716,952,245,307,1550,1658,5,29895.52596989612
2023,M4,TM,29,28,326400,184250,51.552317,-3.0629165,E,171,5491,1514,267,314,540,2848,6,30546.091273456004
